date,municipality,consumption_kwh,production_mlr_prediction,production_mlr_residual_kwh
2021-02-08,Bagumbayan,34306.49,35354.3539614645,-1047.8639614644999
2021-02-09,Bagumbayan,35124.82,34214.89973634197,909.9202636580303
2021-02-10,Bagumbayan,35599.59,33993.68939255154,1605.9006074484569
2021-02-11,Bagumbayan,34829.97,37504.598191982644,-2674.6281919826433
2021-02-12,Bagumbayan,35072.91,33012.3089671144,2060.6010328856064
2021-02-13,Bagumbayan,35870.31,37361.204605231454,-1490.8946052314568
2021-02-14,Bagumbayan,33845.87,33540.048762150866,305.8212378491371
2021-02-15,Bagumbayan,37884.91,37479.28120363406,405.6287963659415
2021-02-16,Bagumbayan,37270.77,37322.865062625555,-52.09506262555806
2021-02-17,Bagumbayan,36737.85,35573.37629853451,1164.4737014654893
2021-02-18,Bagumbayan,37148.59,37036.691490168174,111.8985098318226
2021-02-19,Bagumbayan,35702.49,32741.132516361242,2961.357483638756
2021-02-20,Bagumbayan,33311.89,33739.05316053446,-427.16316053445917
2021-02-21,Bagumbayan,32605.82,31204.28212418835,1401.5378758116494
2021-02-22,Bagumbayan,35778.03,35114.30976239949,663.720237600508
2021-02-23,Bagumbayan,36323.4,36479.67228847542,-156.27228847541846
2021-02-24,Bagumbayan,37534.53,38152.651867235516,-618.1218672355171
2021-02-25,Bagumbayan,34082.06,29800.347158916033,4281.712841083965
2021-02-26,Bagumbayan,34283.12,35290.35422182334,-1007.2342218233389
2021-02-27,Bagumbayan,31465.67,28221.33430250596,3244.33569749404
2021-02-28,Bagumbayan,30362.75,29390.174949590295,972.575050409705
2021-03-01,Bagumbayan,33555.02,32065.239621262008,1489.780378737989
2021-03-02,Bagumbayan,34191.38,33247.280029480724,944.0999705192735
2021-03-03,Bagumbayan,34457.2,32507.208604658226,1949.9913953417708
2021-03-04,Bagumbayan,36089.21,34413.26684240611,1675.943157593887
2021-03-05,Bagumbayan,36199.17,34184.00764703148,2015.1623529685166
2021-03-06,Bagumbayan,35457.04,32657.080946576294,2799.959053423707
2021-03-07,Bagumbayan,33769.4,32188.840406111813,1580.5595938881888
2021-03-08,Bagumbayan,34871.11,33486.103509818786,1385.0064901812148
2021-03-09,Bagumbayan,35899.36,36565.68165649044,-666.321656490436
2021-03-10,Bagumbayan,38473.66,39951.222719056655,-1477.562719056652
2021-03-11,Bagumbayan,39040.2,39042.106851822144,-1.9068518221465638
2021-03-12,Bagumbayan,37370.17,38293.00392515655,-922.8339251565485
2021-03-13,Bagumbayan,35621.81,35197.61177092968,424.1982290703163
2021-03-14,Bagumbayan,32685.87,31310.98846630769,1374.8815336923108
2021-03-15,Bagumbayan,36927.96,36196.33736116838,731.6226388316209
2021-03-16,Bagumbayan,38218.55,38873.54194002854,-654.9919400285362
2021-03-17,Bagumbayan,37195.27,37893.508178230986,-698.2381782309894
2021-03-18,Bagumbayan,36673.42,38209.04169684992,-1535.6216968499211
2021-03-19,Bagumbayan,36949.42,37841.807590572156,-892.3875905721579
2021-03-20,Bagumbayan,33047.18,32171.95649755479,875.2235024452093
2021-03-21,Bagumbayan,32044.81,33221.86131707599,-1177.0513170759914
2021-03-22,Bagumbayan,33903.5,33646.21315389223,257.2868461077669
2021-03-23,Bagumbayan,36286.79,36375.725269798655,-88.93526979865419
2021-03-24,Bagumbayan,36104.08,36559.417262544506,-455.3372625445045
2021-03-25,Bagumbayan,36827.12,38506.49018956015,-1679.370189560148
2021-03-26,Bagumbayan,36738.61,36493.00445605453,245.60554394547216
2021-03-27,Bagumbayan,35231.69,33874.21954567608,1357.4704543239204
2021-03-28,Bagumbayan,32991.38,31430.551513794664,1560.8284862053333
2021-03-29,Bagumbayan,34875.81,33744.76874179292,1131.0412582070785
2021-03-30,Bagumbayan,36066.7,36762.9115805225,-696.2115805225039
2021-03-31,Bagumbayan,35510.17,36860.080653850004,-1349.9106538500055
2021-04-01,Bagumbayan,38869.03,37401.19389335319,1467.836106646806
2021-04-02,Bagumbayan,36333.53,34851.17514376009,1482.3548562399083
2021-04-03,Bagumbayan,34387.85,28981.470187955998,5406.379812044001
2021-04-04,Bagumbayan,33862.04,32344.69419597119,1517.3458040288097
2021-04-05,Bagumbayan,38952.33,37273.451696501055,1678.8783034989465
2021-04-06,Bagumbayan,37408.0,36111.1307844686,1296.8692155313984
2021-04-07,Bagumbayan,38270.65,36476.01803086615,1794.6319691338504
2021-04-08,Bagumbayan,38922.21,39558.450203608634,-636.240203608635
2021-04-09,Bagumbayan,38067.74,36389.795655136826,1677.9443448631719
2021-04-10,Bagumbayan,36596.54,33853.78937954183,2742.750620458173
2021-04-11,Bagumbayan,35451.4,35256.588622618285,194.81137738171674
2021-04-12,Bagumbayan,38161.11,41376.439793951424,-3215.329793951423
2021-04-13,Bagumbayan,37000.58,37425.09478054632,-424.51478054632025
2021-04-14,Bagumbayan,37625.81,38733.71300710741,-1107.9030071074158
2021-04-15,Bagumbayan,37507.52,39786.92642915074,-2279.4064291507457
2021-04-16,Bagumbayan,39188.99,38180.2237817196,1008.7662182803979
2021-04-17,Bagumbayan,35155.27,36027.678410396315,-872.4084103963178
2021-04-18,Bagumbayan,33439.7,34342.444486214765,-902.7444862147677
2021-04-19,Bagumbayan,38673.54,38630.2413430487,43.29865695130138
2021-04-20,Bagumbayan,38137.37,36107.68383091212,2029.6861690878795
2021-04-21,Bagumbayan,36029.54,34280.04711763424,1749.492882365761
2021-04-22,Bagumbayan,36532.21,36302.69084953118,229.51915046881913
2021-04-23,Bagumbayan,36591.94,36624.89388571509,-32.95388571509102
2021-04-24,Bagumbayan,36796.98,37690.6147428486,-893.6347428485969
2021-04-25,Bagumbayan,33489.03,32281.458719077695,1207.5712809223041
2021-04-26,Bagumbayan,36738.78,39178.635949233365,-2439.855949233366
2021-04-27,Bagumbayan,38312.07,40179.73252729268,-1867.662527292683
2021-04-28,Bagumbayan,40747.8,40974.25239110756,-226.45239110755938
2021-04-29,Bagumbayan,40064.4,40988.09670547799,-923.6967054779889
2021-04-30,Bagumbayan,38304.97,37751.992404424775,552.9775955752266
2021-05-01,Bagumbayan,34635.77,30270.64676740389,4365.123232596106
2021-05-02,Bagumbayan,35039.72,33733.48213335109,1306.2378666489094
2021-05-03,Bagumbayan,37548.83,39015.59729442837,-1466.7672944283695
2021-05-04,Bagumbayan,36257.1,38576.6611159351,-2319.561115935103
2021-05-05,Bagumbayan,36784.49,37553.62310090604,-769.133100906045
2021-05-06,Bagumbayan,35494.62,35163.495033471016,331.124966528987
2021-05-07,Bagumbayan,35696.03,36114.04914373176,-418.0191437317626
2021-05-08,Bagumbayan,35074.94,35303.79484699621,-228.8548469962043
2021-05-09,Bagumbayan,34211.92,34114.00818757294,97.9118124270608
2021-05-10,Bagumbayan,38050.15,37401.00118527634,649.1488147236596
2021-05-11,Bagumbayan,37658.56,36952.497429527386,706.0625704726117
2021-05-12,Bagumbayan,38128.61,38207.058831418064,-78.44883141806349
2021-05-13,Bagumbayan,34425.05,34434.66806173188,-9.61806173187506
2021-05-14,Bagumbayan,37407.76,36040.23937790017,1367.5206220998298
2021-05-15,Bagumbayan,34449.05,36259.4386662117,-1810.3886662117002
2021-05-16,Bagumbayan,33353.24,33975.89902802481,-622.6590280248129
2021-05-17,Bagumbayan,36608.09,37747.85775718235,-1139.7677571823515
2021-05-18,Bagumbayan,37100.35,36938.51532078208,161.8346792179218
2021-05-19,Bagumbayan,35592.62,35156.913589807824,435.70641019217874
2021-05-20,Bagumbayan,38157.93,35867.3457961325,2290.5842038675037
2021-05-21,Bagumbayan,41105.46,39678.278798459716,1427.181201540283
2021-05-22,Bagumbayan,38028.82,36097.174450213635,1931.6455497863644
2021-05-23,Bagumbayan,35231.96,34030.14890114674,1201.8110988532571
2021-05-24,Bagumbayan,37515.42,35987.16588388321,1528.25411611679
2021-05-25,Bagumbayan,36504.88,34988.748456505324,1516.1315434946737
2021-05-26,Bagumbayan,36198.41,33145.91701638336,3052.492983616641
2021-05-27,Bagumbayan,36253.24,38290.79928155732,-2037.5592815573254
2021-05-28,Bagumbayan,36348.82,37338.807925265195,-989.9879252651954
2021-05-29,Bagumbayan,34855.76,33329.020108585435,1526.739891414567
2021-05-30,Bagumbayan,33238.44,31709.50792650506,1528.9320734949433
2021-05-31,Bagumbayan,35411.97,34397.90688312741,1014.0631168725886
2021-06-01,Bagumbayan,36815.8,34168.46345280556,2647.3365471944417
2021-06-02,Bagumbayan,38180.06,35691.06959295191,2488.9904070480843
2021-06-03,Bagumbayan,38089.84,35839.04094816628,2250.7990518337174
2021-06-04,Bagumbayan,37120.78,37265.45082630828,-144.67082630828372
2021-06-05,Bagumbayan,34276.78,33736.82459512174,539.9554048782593
2021-06-06,Bagumbayan,33660.78,32523.58158346102,1137.1984165389804
2021-06-07,Bagumbayan,35811.87,34078.4009588835,1733.4690411164993
2021-06-08,Bagumbayan,36968.17,36234.792014979175,733.377985020823
2021-06-09,Bagumbayan,39949.42,40432.469947968595,-483.0499479685968
2021-06-10,Bagumbayan,40528.54,41234.420772848694,-705.8807728486936
2021-06-11,Bagumbayan,40186.53,38505.20641446402,1681.3235855359817
2021-06-12,Bagumbayan,34331.83,33803.40025807977,528.4297419202339
2021-06-13,Bagumbayan,34350.24,32706.528733229974,1643.711266770024
2021-06-14,Bagumbayan,37117.06,37198.02899544631,-80.96899544631015
2021-06-15,Bagumbayan,37520.22,37813.92338099489,-293.70338099489163
2021-06-16,Bagumbayan,37088.54,37967.9692717835,-879.4292717834978
2021-06-17,Bagumbayan,42199.1,43313.711892889005,-1114.6118928890064
2021-06-18,Bagumbayan,46369.5,44088.99109256876,2280.508907431242
2021-06-19,Bagumbayan,43833.2,43348.0086086961,485.1913913038952
2021-06-20,Bagumbayan,35904.5,35814.6384174976,89.8615825024026
2021-06-21,Bagumbayan,37721.74,36864.58992246911,857.1500775308887
2021-06-22,Bagumbayan,36864.2,37828.31903051492,-964.1190305149212
2021-06-23,Bagumbayan,38362.29,39699.6293463005,-1337.3393463004977
2021-06-24,Bagumbayan,36755.94,38036.867839673025,-1280.9278396730224
2021-06-25,Bagumbayan,36424.97,38635.05167649404,-2210.081676494039
2021-06-26,Bagumbayan,34304.48,34921.89546471358,-617.4154647135801
2021-06-27,Bagumbayan,32299.19,33870.71455271882,-1571.52455271882
2021-06-28,Bagumbayan,34740.57,34964.689110294195,-224.1191102941957
2021-06-29,Bagumbayan,37364.39,36910.86015615174,453.52984384825686
2021-06-30,Bagumbayan,37058.79,36743.39887732481,315.39112267518794
2021-07-01,Bagumbayan,35578.85,33813.1510088652,1765.6989911347991
2021-07-02,Bagumbayan,36060.1,37182.56170703692,-1122.4617070369204
2021-07-03,Bagumbayan,34980.78,36400.16557802874,-1419.3855780287413
2021-07-04,Bagumbayan,31979.03,31107.414182290537,871.6158177094621
2021-07-05,Bagumbayan,37875.76,39114.747760413964,-1238.987760413962
2021-07-06,Bagumbayan,39315.64,41361.393432783494,-2045.7534327834946
2021-07-07,Bagumbayan,40061.59,42989.13847691193,-2927.5484769119357
2021-07-08,Bagumbayan,40754.14,41288.708941671255,-534.5689416712557
2021-07-09,Bagumbayan,37386.19,38088.33318522131,-702.1431852213063
2021-07-10,Bagumbayan,35253.09,33424.7221357019,1828.3678642980958
2021-07-11,Bagumbayan,35779.11,37408.537292797184,-1629.4272927971833
2021-07-12,Bagumbayan,39732.17,40834.53147378603,-1102.3614737860335
2021-07-13,Bagumbayan,38482.48,40025.46373405804,-1542.9837340580343
2021-07-14,Bagumbayan,37693.94,39397.318710401145,-1703.3787104011426
2021-07-15,Bagumbayan,37874.42,38592.454816196456,-718.0348161964575
2021-07-16,Bagumbayan,36888.77,36070.90631372823,817.8636862717685
2021-07-17,Bagumbayan,35581.32,35286.31729463242,295.00270536758035
2021-07-18,Bagumbayan,34335.46,34585.277499458614,-249.8174994586152
2021-07-19,Bagumbayan,39869.16,40042.64115706179,-173.48115706178942
2021-07-20,Bagumbayan,35081.07,35712.402404687935,-631.3324046879352
2021-07-21,Bagumbayan,36776.64,38281.688148849185,-1505.048148849186
2021-07-22,Bagumbayan,34719.72,36373.78514274476,-1654.0651427447592
2021-07-23,Bagumbayan,34415.35,36708.44564049995,-2293.0956404999524
2021-07-24,Bagumbayan,32883.3,32571.250044562097,312.04995543790574
2021-07-25,Bagumbayan,32472.83,32354.539122064332,118.29087793566941
2021-07-26,Bagumbayan,38286.49,39773.15976107848,-1486.6697610784831
2021-07-27,Bagumbayan,36094.52,37126.92495676062,-1032.4049567606198
2021-07-28,Bagumbayan,35548.94,34939.031768701054,609.9082312989485
2021-07-29,Bagumbayan,36417.21,36062.18742932935,355.02257067064784
2021-07-30,Bagumbayan,37400.45,36567.632162794194,832.8178372058028
2021-07-31,Bagumbayan,37317.33,36112.49163629892,1204.8383637010847
2021-08-01,Bagumbayan,34353.73,34758.58774323869,-404.8577432386883
2021-08-02,Bagumbayan,36541.7,37929.2040247132,-1387.5040247132056
2021-08-03,Bagumbayan,35532.8,33757.52161885383,1775.2783811461704
2021-08-04,Bagumbayan,36391.8,35611.31563842026,780.4843615797436
2021-08-05,Bagumbayan,36522.96,34703.11589533853,1819.844104661468
2021-08-06,Bagumbayan,36056.91,35787.62527699038,269.2847230096231
2021-08-07,Bagumbayan,37080.0,36581.43815575009,498.5618442499108
2021-08-08,Bagumbayan,33985.68,33635.492335214505,350.18766478549514
2021-08-09,Bagumbayan,37183.39,37962.162448654446,-778.7724486544466
2021-08-10,Bagumbayan,37403.16,36253.215123668924,1149.9448763310793
2021-08-11,Bagumbayan,34943.74,30689.59522225967,4254.144777740326
2021-08-12,Bagumbayan,36428.14,35945.90131063167,482.2386893683288
2021-08-13,Bagumbayan,37586.45,35922.6352021521,1663.8147978478955
2021-08-14,Bagumbayan,37483.81,37198.054100568166,285.7558994318315
2021-08-15,Bagumbayan,35885.17,34584.37596196881,1300.7940380311848
2021-08-16,Bagumbayan,38239.19,37301.16483072245,938.0251692775491
2021-08-17,Bagumbayan,38097.67,38689.10428270709,-591.4342827070941
2021-08-18,Bagumbayan,38606.1,37300.901197584564,1305.1988024154343
2021-08-19,Bagumbayan,39304.02,39691.98253634115,-387.9625363411542
2021-08-20,Bagumbayan,38965.42,39392.33051730136,-426.9105173013595
2021-08-21,Bagumbayan,35529.47,31755.181166869745,3774.2888331302565
2021-08-22,Bagumbayan,33934.13,32614.344476993778,1319.7855230062196
2021-08-23,Bagumbayan,35375.12,34761.42105101186,613.6989489881453
2021-08-24,Bagumbayan,36697.05,36104.48182381764,592.5681761823653
2021-08-25,Bagumbayan,36586.46,35362.018631655825,1224.4413683441744
2021-08-26,Bagumbayan,36480.62,36357.784918052996,122.83508194700698
2021-08-27,Bagumbayan,35271.1,35820.75579451992,-549.6557945199238
2021-08-28,Bagumbayan,34577.65,35327.298464337604,-749.6484643376025
2021-08-29,Bagumbayan,30943.64,30839.44483160862,104.19516839137941
2021-08-30,Bagumbayan,33278.15,32361.777796480317,916.3722035196843
2021-08-31,Bagumbayan,35407.95,35209.91022028166,198.03977971833956
2021-09-01,Bagumbayan,34574.58,32854.268060381466,1720.3119396185357
2021-09-02,Bagumbayan,35456.96,36339.66325340117,-882.7032534011742
2021-09-03,Bagumbayan,34890.35,33368.966403285754,1521.383596714244
2021-09-04,Bagumbayan,34172.38,32242.16673736221,1930.213262637786
2021-09-05,Bagumbayan,33139.75,31321.284009436386,1818.4659905636145
2021-09-06,Bagumbayan,38214.79,37929.537647955796,285.2523520442046
2021-09-07,Bagumbayan,38495.55,38044.51261118692,451.0373888130853
2021-09-08,Bagumbayan,38094.58,36526.8864215276,1567.6935784724046
2021-09-09,Bagumbayan,37893.63,37973.41542615321,-79.78542615321203
2021-09-10,Bagumbayan,37963.45,39398.28995458521,-1434.8399545852153
2021-09-11,Bagumbayan,38002.84,38939.39308713275,-936.5530871327501
2021-09-12,Bagumbayan,33567.85,33192.80457672468,375.04542327531817
2021-09-13,Bagumbayan,35977.09,35410.177215992764,566.9127840072324
2021-09-14,Bagumbayan,36605.31,35571.78966822271,1033.5203317772903
2021-09-15,Bagumbayan,36976.17,37602.399283855644,-626.2292838556459
2021-09-16,Bagumbayan,36922.25,35911.07940696701,1011.1705930329917
2021-09-17,Bagumbayan,37042.24,37635.2819785806,-593.0419785806007
2021-09-18,Bagumbayan,33768.16,32577.642255388575,1190.5177446114285
2021-09-19,Bagumbayan,32026.6,33027.73701900849,-1001.1370190084926
2021-09-20,Bagumbayan,34901.38,36650.832475989984,-1749.4524759899869
2021-09-21,Bagumbayan,35334.65,36396.0124845971,-1061.362484597099
2021-09-22,Bagumbayan,36142.72,36379.444222248814,-236.72422224881302
2021-09-23,Bagumbayan,36912.79,37166.627929263195,-253.83792926319438
2021-09-24,Bagumbayan,39087.02,39551.90697643001,-464.8869764300107
2021-09-25,Bagumbayan,37928.64,37843.583623835344,85.05637616465538
2021-09-26,Bagumbayan,32728.59,32534.715621114756,193.87437888524437
2021-09-27,Bagumbayan,35301.73,35642.44245665791,-340.71245665790775
2021-09-28,Bagumbayan,37579.57,37131.39208919929,448.1779108007104
2021-09-29,Bagumbayan,38161.41,37233.25543000361,928.1545699963899
2021-09-30,Bagumbayan,37013.52,37990.698430884106,-977.1784308841088
2021-10-01,Bagumbayan,37983.31,38138.691525285656,-155.38152528565843
2021-10-02,Bagumbayan,37209.92,36320.30344703131,889.6165529686914
2021-10-03,Bagumbayan,36626.47,35330.90680801699,1295.563191983012
2021-10-04,Bagumbayan,38094.62,35597.7320050955,2496.8879949045004
2021-10-05,Bagumbayan,38382.23,36703.76646919429,1678.4635308057113
2021-10-06,Bagumbayan,37789.35,38029.35645033624,-240.0064503362446
2021-10-07,Bagumbayan,38536.34,39257.233485651086,-720.8934856510896
2021-10-08,Bagumbayan,37775.44,37447.51066190669,327.9293380933159
2021-10-09,Bagumbayan,34739.92,35197.296171278205,-457.37617127820704
2021-10-10,Bagumbayan,32988.45,29489.942768461522,3498.507231538475
2021-10-11,Bagumbayan,35767.13,33718.105560366545,2049.024439633453
2021-10-12,Bagumbayan,36914.2,37004.9035728329,-90.7035728329065
2021-10-13,Bagumbayan,38108.39,39173.23851610964,-1064.8485161096396
2021-10-14,Bagumbayan,38549.4,38312.37681530765,237.02318469234888
2021-10-15,Bagumbayan,39418.52,39003.63945780065,414.88054219934565
2021-10-16,Bagumbayan,38123.29,36835.42722610617,1287.8627738938303
2021-10-17,Bagumbayan,34924.5,34984.289946626624,-59.78994662662444
2021-10-18,Bagumbayan,39563.64,39714.90075586703,-151.2607558670279
2021-10-19,Bagumbayan,37837.93,36191.317982862296,1646.6120171377042
2021-10-20,Bagumbayan,38459.92,39213.92691777324,-754.0069177732439
2021-10-21,Bagumbayan,39757.5,39993.733593311976,-236.2335933119757
2021-10-22,Bagumbayan,38852.35,38531.416703257,320.93329674300185
2021-10-23,Bagumbayan,35058.61,34030.56543621984,1028.0445637801604
2021-10-24,Bagumbayan,34550.74,33481.10505172415,1069.634948275845
2021-10-25,Bagumbayan,36914.56,37905.67741645037,-991.1174164503755
2021-10-26,Bagumbayan,39082.15,38601.45932834381,480.69067165619344
2021-10-27,Bagumbayan,37962.52,38705.08073698466,-742.5607369846621
2021-10-28,Bagumbayan,38823.97,39872.24069768225,-1048.270697682252
2021-10-29,Bagumbayan,38125.12,39152.90547993529,-1027.7854799352863
2021-10-30,Bagumbayan,36130.29,36337.60757135052,-207.31757135051885
2021-10-31,Bagumbayan,34908.91,34690.69641312857,218.2135868714322
2021-11-01,Bagumbayan,37896.86,37160.07899959469,736.7810004053099
2021-11-02,Bagumbayan,37491.68,34416.3064608515,3075.3735391485025
2021-11-03,Bagumbayan,39528.73,39877.69180769263,-348.9618076926272
2021-11-04,Bagumbayan,39939.66,39975.070164206176,-35.41016420617234
2021-11-05,Bagumbayan,38248.47,40896.433499711624,-2647.9634997116227
2021-11-06,Bagumbayan,37047.27,37187.952808392496,-140.68280839249928
2021-11-07,Bagumbayan,35230.4,33972.76136143172,1257.638638568278
2021-11-08,Bagumbayan,37146.62,37420.410555874216,-273.79055587421317
2021-11-09,Bagumbayan,37830.94,38378.46957004054,-547.5295700405404
2021-11-10,Bagumbayan,36645.36,36591.5910924062,53.768907593803306
2021-11-11,Bagumbayan,36396.31,33757.61126101425,2638.698738985746
2021-11-12,Bagumbayan,38261.21,39515.942431409174,-1254.7324314091748
2021-11-13,Bagumbayan,38748.43,38696.029461325175,52.40053867482493
2021-11-14,Bagumbayan,35778.9,35815.05275207371,-36.152752073707234
2021-11-15,Bagumbayan,39223.6,37215.55656548065,2008.0434345193498
2021-11-16,Bagumbayan,39415.85,40148.81545885821,-732.9654588582125
2021-11-17,Bagumbayan,40707.83,39687.316596567005,1020.5134034329967
2021-11-18,Bagumbayan,39052.19,41110.58165694219,-2058.3916569421854
2021-11-19,Bagumbayan,41444.57,40901.777819515584,542.7921804844154
2021-11-20,Bagumbayan,37104.01,36409.86112787529,694.1488721247151
2021-11-21,Bagumbayan,34854.43,35046.006778668256,-191.57677866825543
